file_name,length,sentence
441.txt,208,예 그래서 저희가 확인차 연락을 드린거고요 그때 1차적으로 본인 압수된 통장 외에는 뭐 저희쪽에서는 별다른 협의점을 찾을 수가 없어서 뭐 저희쪽에서는 별다른 협의점을 찾을 수가 없어서 heteronicss dispar輸거에요 거구요 이해되셨나요 예 그래서 뭐 이제 뭐 저희 쪽에 한참의 조사를 통해서 뭐 본인께서 피해자 입증이 되셔야 뭐 고소고발 취하라든지 나중에 이제 발생되는 차후에 문제 같은 경우에는 이제 저희 쪽에서 이제 조치를 취해드릴 수가 있는 거구요 아시겠나요 네 일단 본인께서 그러면 지금 농협과 하나은행 통장을 사용하고 계신가요 아니요 아 사용 안 하시구요 예 어 그러시고 일단 그럼 이 2개 통장을 제외하고 예 뭐 본인이 직접 은행을 방문해서 개설하신 금융권 어디가 있으시죠 지금 국민은행이요 국민은행 하나 있으신거에요
375.txt,207,"일단 지금 이 사건 같은 경우에는 OO 말고도 이 사건에 한 180분 정도는 있을 것 같고요 네 일단 지금 이 사건 같은 경우에는 OO 말고도 이 사건에 한 180분 정도는 있을 것 같고요 그 중에는 은행원이나 대출회사 직원, 카드사 직원이 이 사건에 연료가 되기 때문에 아무래도 그렇게 되면 개인정보 유출 경로가 다행이 돼서 저희도 그 최초로 유출된 부분 찾고 있는데 일단 이분들 중에 소환조사 받으신 분도 많이 계시고요 근데 그 중에 지방에 계신다거나 개인적인 사유로 출석 못 하신 분들도 좀 많이 계시기 때문에 저희 검체총페이지 가보시면 개인정보 침해 신고세트라고 따로 배송해 놓은 게 있는데 본인께서 직접 사건 파일 확인하시고 신고 접수만 해주시면 피해자 인증 받을 수 있으신데 본인께서 신고 접수 지금 가능하시겠어요?"
416.txt,207,아 여기 있네요 빠른 민원서비스에 네 사건 조회 예 클릭했어요 아 회원 로그인 있네요 회원 로그인 해라고 돼있네요 예 나오셨죠 자 s p o 지금 회원이 아닌 비회원이시기 때문에 우측에 보시면 이름 주민번호 실명 확인하는 곳 있습니다 아 이름 나 비회원 실명 확인요 실명 확인하시고 바뀌시면 저한테 이야기를 해주세요 일단 이름을 하고 주민번호 쳐야돼요 예예 화면이 바뀌시면 저한테 이식을 해주세요 화면이 어떻게 나오세요 0875 안건되있네요 접수인 성함이 어떻게 나오십니까 아 제 이름으로 되있네요 예 본인 성함 맞으시고 자 접수일자가 어떻게 되세요 아 2015년 3월 3일 되있네요 자 김민철이 검거된 날짜고요 자 s p 지금 명의도형 피해 신고 접수해 주신거예요 그러나시 개인정보가 어디서 어떻게 유출되었나요?
57.txt,203,편하게 말씀하시면 됩니다 본인을 어떻게 뭐 추궁하려고 이렇게 연락드린 게 아니라요 본인 확인하려고 연락드린 것이기 때문에 그럼 저희가 이번에 본인을 조사하려고 하는 항목이 두 가지가 있는데요 첫 번째는 현재 본인의 사실상 본인 명의의 통장이 개설만 됐으면 큰 문제는 안 생깁니다 하지만 여기서의 문제는 저희가 지금 이번에 검거한 김성호 일당 측에서 현재 본인 명의로 개설이 된 두 개의 금융권 통장을 이용해 가지고 불법 사기 입금 계좌로 사용되었습니다 혹시 본인께서 직접 김성호 일당들에게 고의적으로 돈을 건네 받고 본인 통장을 판매나 양도를 하셨는지 아니시면 현재 본인 또한 개인정보 유출로 인해서 통장을 개설하셨는데 개인정보 유출로 인해서 또 다른 피해를 받으신 건지 저희가 그 부분에 있어서 조사를 몇 가지 진행하려고 이렇게 본인께 연락드린 겁니다
498.txt,198,금융기관명만 좀 알려주세요 그러면 신한은행하고 국민은행 우체국 저축은행 이렇게 있으시고 본인 증권회사라든지 새마을금고 신협 이런 데는 거래가 없으신 거 본인 계좌가 맞으시면 정확하게만 진술하시면 저희가 계좌 동결 처리 진행하지 않습니다 이게 각각의 계좌가 본인 계좌가 맞으시면 오늘 현재 자료 계략적인 잔액은 기억을 할 거예요 본인 계좌가 맞으면은 저희가 계좌 동결 처리 진행하지 않아야 되기 때문에 대조를 해 볼 건데 이게 정확한 금액은 필요 없어요 유선 조사기 때문에 10만 원 미만 50만 원 미만 100만 원 미만 이런 식으로 간략하게 진술해 주시고 오차 범위만 50만 원 이내에서만 차이 없으면 본인 계좌 맞다고 판단할 거예요 신한은행 입출 일단 신한은행부터 진행을 하겠습니다 신한은행 입출 계좌는 잔액이 얼마 미만인 본인 계좌 맞아요?
368.txt,197,본인은 직접 특별하게는요 어디서 연락을 받거나 이런 것도 없고 뭐냐 전혀 아직 모르겠거든요 전혀 피해 사례를 그 사례가 첫 번째 그 휴대폰 소액결제입니다 아 휴대폰 소액결제는 제가 휴대폰에 전화해 가지고 핸드폰에서 소액결제 나가달라고 했었거든요 아 그 부분은 막아 놓으셨군요 예 내가 신문을 보니까 뭐 그렇게 할 수 있다 그래서 일일상에 전화해서 했었어요 예 두 번째가 이제 적금 예금 담보 대출 같은 경우고요 아 담보 대출 예 그러면 그거는 본인이 가야 되는 거잖아요 원래 그 본인 신분증하고 그렇지 은행에 가야 되는 거잖아요 원래 아 본인 신분증하고 그렇지 은행에 가야 되는 거잖아요 원래 본인 신분증하고 그렇지 은행사 직원들이 연료가 되어 있다 보니까 본인 신분증 정보 예 그리고 본인 그 뭐 어떤 그런 휴대폰 번호라든지 휴대폰 휴대폰 통해서 그런 부분에 대해서는
178.txt,194,3개월을 총 연체를 하게 되시면 금리가 변동사항이 발생이 되셔요 이 이유는 무엇이냐 저희가 산화라든지 저희가 롯데캐피탈이라든지 보다 더 좋은 금리로 지금 이렇게 내어드리고 있는 거잖아요 11.5%가 그래서 저희가 이제 정부지원자금 혜택이라고 해서 정부에서 고금리 상품 이용하시는 거를 저희가 전환 같은 개념으로 넣어드린 거예요 그래서 이게 저축은행에 바꿔드림돈이라든지 세이망홀씨 뭐 사잎돌 같은 상품이랑 비슷한 거라 보시면 되시는데 그쪽 상품보다는 금리가 2% 정도 더 비쌉니다 저희가 그러시는데 아무래도 그래도 이런 산화머니라는 것보다는 캐피탈 쪽 다른 쪽보다는 더 저렴하게 이용을 하시니까 저희 쪽을 먼저 우선순위로 그 금액이 조금 이렇게 통합관리가 지금 안 되셨잖아요 고객님.
368.txt,192,없어요 카드론이 뭐 얘기나 들어봤지만 한 번도 받은 적 없어요 카드론 같은 경우가 굉장히 지금 피해 사례가 굉장히 많은데 어떤 경우가 있냐 하면 그 카드를 발급 받으실 때 그 후에 카드론 대출을 신청하고 싶은 의사가 있으시면 그 발급 받으실 때 직접 신청을 하셔야 됩니다 카드론을 그렇죠 그렇죠 근데 카드론을 할 일 없으셨죠 예 근데 카드론을 신청 안 했음에도 불구하고 카드론이 사용되게끔 신청이 되어 있는 경우가 굉장히 많고요 그리고 카드론 같은 경우도 상환기를 1년 뒤로 설정해 두어서 카드론 대출을 받고 1년 동안 이런 사실을 전혀 모르시는 경우가 굉장히 많습니다 근데 저는 어쨌든 저한테는 뭐 저 이름으로 통장 말고 카드가 생겼거나 이런 건 없어요?
408.txt,191,"일단 아직까지 40분 정도 녹취 진행이 됐다 보니까 저희가 1시간 단위로 끊어서 일단 녹취 진행을 할 거고 본인 계좌 추적이 들어가시면서 본인 자금 또한 저희가 합법적으로 출생 자금인지 극법 자금인지 확인을 하기 위해서 금융감독원 쪽으로 본인이 직접 담당 팀장님과 관련해가지고 본인 자금 이동을 할 거고 만약에 본인 자금이 본인께서 직접 일을 해가지고 취득한 자금이라고 주장을 하시지만 어떤 금전거래, 의심이 될 만한 거래 내역이라든지 본인의 자금이 관련 피해자들로부터 입금받은 내역이라든지 이런 부분이 단 한 부분이라도 발생이 되시게 되면 저희 쪽 소환조사를 받으셔야 되고 소환조사를 받게 되면 일단 사건 종결되기 이전까지는 본인의 모든 금융권에 대해서는 일괄 동결 처리가 들어가실 겁니다."
36.txt,190,이번 사건은 본인뿐만 연루가 되는 사건이 아니라 200명 가까이 연루가 되는 사건이신데 저희가 이 200명을 놓고 조사를 하던 중에 어떤 분들은 직접 자기 이름으로 차명개설을 개설하셔서 양도 판매한 사실도 있었고요 어떤 분들은 즉 개인정보 유출이 되어서 명의동을 당한 피해사들도 많이 계시는데요 제가 봤을 때도 지금 OO도 지금 명의동을 당한 피해사라고 보시는데 아직까지 저희 검찰 쪽에 본인 피해자인지 가해자인지 명백한 증거가 없다 보니 이렇게 전화상 연락을 드린 겁니다 수고하십니다 서울중앙지검의 박민철 수사관입니다 네 다름이 아니고 개인정보 유출 사건 때문에 본인 앞으로 몇 가지 확인차 연락을 드린 거고요 네 본인 혹시 전라도 광주 태생의 40대에서 문희경이라는 사람 아십니까?
376.txt,186,자 쉽게 말씀드리면은 본인이 만약에 지금 계속 이 사건 조사도 안 받으시고 계속 있다 되면은 이렇게 되면은 본인이 계속 통장이 계속 유출이 된단 말이에요 다른 1당들에 의해서 그러면은 결국엔 또 2차 피해가 발생하게 되는 거죠 그러면 통장 명의는 분명히 본인 이름으로 돼 있기 때문에 고소고발에 들어간다고 본인이 안 했다고 하더라도 계속 이렇게 자꾸 조사를 안 받고 계속 뭐 의심 가고 그렇게 되시면은 강제 소환도 안 받고 그렇게 되시면은 결국에는 본인도 1당이라고 생각을 하고 저희가 직접 가서 본인을 체포하는 수밖에 없어요 아 일단 내일 제가 중앙지검에 갈게요 그러면 내일 등기로 바로 소환장을 발부해 드릴 테니까 내 방으로 지방해 주세요 거기 누구 찾으면 돼요?
199.txt,185,채무 현재 있는거는 1700여 있는데 저축은행 아니죠 캐피탈거 있어요 캐피탈 그거에요 그래서 제가 어제 오늘 해가지고 다른 저축은행이나 이런데 문의를 하고 있었던 중이었거든요 어 그러시면 진행 가능하신데 아니 근데 내부 등급 아까 내부 등급이 아니고 뭐라고 했죠 다중채무 등급인가 그게 높아가지고 그것 때문에 불가하다 다른건 괜찮은데 이렇게 얘기를 하더라구요 제가 볼때는 무난하게 심사에서 나올 것 같으신데요 연봉 대비 채무가 20% 남짓밖에 안잡혀있으신 25% 29% 정도밖에 안되시는데 무조건 나오시죠 근데 뭐 안된대요 그리고 제가 이제 등급 신용등급이 나이스가 5등급이고 올크레딧이 4등급인가 나오더라구요 제가 보니까
368.txt,184,"그 주민등록증 복사본 같은 경우가 시중에서 5만원에 거래가 됩니다 예 정말 끔찍하네요 말로만 듣던 거로 갈려니까 그 피해 받으신 금액에 대해서 예 일단은 배상처리는 다 금융감독원에서 해드리니까 그런 부분은 걱정하지 마시고요 또한 그 x 피해조사 받으시면 이 x이 저희들이 압수한 농협 신한은행 등록 속에 불법자금 7,700만원 금액에 대해서도 본인이 피해자 조사 받으시면 그 보상금 지급 받으실 수 있습니다 이 금액에 대해서는 예 한 4%에서 5%정도 보상금 측정되는데요 예 이 부분도 저 금융감독원에 본인 신고하시게 되시면 저희가 보상금 얼마 정도 측정된다고 말씀해 주시니까 그때 또 말씀 드릴게요 그러면 이제 술집 이용에 동의합니다 하고 실명 확인해요?"
491.txt,182,그거밖에 아니잖아요 IP 접속하라는 거는 그니까 굳이 뭐 안 해도 된다는 거죠 저는 그 금감독원에서 저 대신 다 확인해준다는데 그러니까 아까 말씀드렸잖아요 판단한 것은 저희가 내주는 건데 모든 과정에 대해서는 선생님 협조가 필요하다는 겁니다 IP 그거 사건 확인하고 일단 확인하세요 일단 사건 본문을 다 어떤 사건인지 한번 확인해보시려는 겁니다 아 그러면 대충 말씀해주시면 제가 들어갈 수 있어요 3623-160-191로 들어가서 만약에 다음 페이지로 넘어간다면 그러면은 일단 저희랑 같이 하나 한 줄 차 한 줄 차 하시는 거니까 전 선생님이 혼자서 수술하실 수 있는 부분이면은 제가 뭐 굳이 이렇게 설명 안 해드리겠죠 선생님 도움을 받아가면서 이거를 이걸 확인해라 아 근데 마음이 되게 불편하네요
